RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
ATAHZO95JT7ZT,melissa,0,1,"These were a gift for my hubby for Valentine's Day...I didn't really order them as a Valentine's gift, they just arrived on Valentine's Day. :-)He likes them... I'm just sayin'",5,A romantic gift for Valentine's Day...,1392681600,2,2014,Home and Tools,female,1,1,0,0,30,6
A1N3GF9SK7747Z,rachael,0,1,Dosnt work well on stained glass tried it no real pattern and it is way too rough for glass and also hard to write with,2,too jumpy,1393286400,2,2014,Home and Tools,female,1,1,0,0,25,2
A33Q2O6FQK65EK,jennifer,0,1,"We thankfully have not had to use this item.  We bought two ladders, one for our bedroom and one for our child's bedroom, both on the second story.  I've stored them in their box they came in.",5,Product as described.,1393372800,2,2014,Home and Tools,female,1,1,0,0,37,3
ARHNTFGKDR4RG,julianne,0,1,I had originally been using the light bulb that was included with my aquarium set but it cast a yellow hue and didn't really show off the live plants at all. This bulb is great. Has blue/white hues and shows off much more of a color spectrum. I cannot wait to see how the fish look under this light!,5,Brings you aquarium to life.,1392768000,2,2014,Home and Tools,female,1,1,0,0,59,5
A28GZSMQFV7VLM,patricia,0,1,"This product is amazingly compact, light weight and well made. I have not used it and hope I will never have to,but it looks like it is very easy to use.",4,The X-IT 3 Story (23') Emergency Fire Escape Ladder,1391904000,2,2014,Home and Tools,female,1,1,0,0,31,9
A2Y28ETE7XDLW4,veronica,0,1,We were looking for a sink that was ceramic not plastic. It did not specify that it was a plastic sink.,1,Item description Not specific enough,1392768000,2,2014,Home and Tools,female,0.99,1,0,0,21,5
A2EQ7DQPH38636,virginia,0,1,Traveling on rough roads and camping whether the beach or lakeside this is going to be the perfectsystem for us.  Thanks,5,Ahhhh,1393286400,2,2014,Home and Tools,female,1,1,0,0,21,1
A10LCQPQZKXV1Q,cassandra,0,1,"I love this blower.  I groom dogs from home as well as travel to groom. This blower is running strong still after 3 years of use and abuse. My only complaint is that the hose is now completely covered in duct tape because it got so many tears in it. The hose is a bit thin for the job I use it for. I have a hose from another blower that is way heavy duty but it won't work on this dryer. If it did, it'd be the perfect blower. But all in all, I would absolutely recommend this item. It isn't ear piercing loud either, which is a huge plus in my book.",5,The little blower that could.,1391558400,2,2014,Home and Tools,female,1,1,0,0,114,5
A2DFHF29ZQOE4U,tanya,2,9,This is fierce stuff.  I recommend that you be prepared for the chemical invasion that comes with your solid surfaces.,3,Smelly.  Burning.  Smelly.,1389744000,1,2014,Home and Tools,female,1,1,0,0.222222222,20,3
A3SZO64Y8QCPPU,melissa,1,4,"This simply doesn't work. If you really have knives worth saving, find a better product or take them to a professional. I was trying to be thrifty, and really just needed new knives.",1,Pointless (in all regards),1391040000,1,2014,Home and Tools,female,1,1,0,0.25,33,4
ALZD954HZM91P,rebecca,1,4,"Not worth the money, and I am I happy customer with every other Leatherman tool I have purchased over the past 20 years.  This is an overpriced tool that is less than useful.  Buy a different version is my advice.",1,waste of time and money,1390176000,1,2014,Home and Tools,female,1,1,0,0.25,40,5
ADLYO655RWJUI,lori,1,4,"My hubby and I are remodeling a 1970's home and instead of buying all new stuff, we're simply spray painting items currently inside. We're painting the living room turquoise, and we found this old beat up table lamp that still worked. So we sanded it down a bit, and then spray it with this Ocean Krylon paint. I was so impressed. It only took 1 can to do the entire lamp.  The lamp is 5 ft tall, and the table is a bit over 20 inches wide. Perfect.When I first sprayed the can for a slight second, I thought like some other more dense people in here have said, it wastes. But it took less than a second to realize the dial turned (just as the can says, in clear instructions). So I simply turned the dial straight up and down, and then BAM. It sprayed perfectly. Didn't waste not a single drop of paint. Had the paint spraying at a verticle angle along with my arm going in an up and down motion. Even a two year old couldn't mess this paint up!Look folks, the can has specific directions on it on how to use their new cans. Don't give the paint bad marks because you're either too stupid or too lazy to simply read them. This paint is as good as ever and this shade is full coverage in one stroke. I'm just a little housewife, and even I knew figured out how to use this paint quick. I find it hard to believe so many people are having trouble reading directions.",5,Awesome paint if you use common sense!,1393286400,2,2014,Home and Tools,female,1,1,0,0.25,264,7
A19H0V7M3WR0YA,carrie,1,3,"I have owned this drill for 2 years now and have had it break down twice. It has seen fairly little work since I bought a drill better up to the task (Bosch 11255VSR). I also own an old Black & Decker (model number unreadable but similar to the DR260B) drill that is used for most more common tasks (picture hanging, furniture repair and the occasional abuse like concrete mixing). The first time the DeWalt broke down (2nd usage) was when I tried to drill a hole (1/4&#34;) in a concrete slab in hammer mode. (It quickly became hot and then stopped working.) I sent it in for repair under warranty and got it back. The Bosch did this task without any problems (to be expected since its a way heavier duty drill). I might have used the DW511 4-5 times since when it was the first drill I found in the garage when I needed to mix some thinset for tiling and again exact same behavior as before - it got hot and burned out. Then switched to the B&D; which completed the task (and 4 more bags) without any complaints!Since it's out of warranty I took it apart to see what's wrong with it. Turns out the brush holders have melted, which caused the brushes to no longer make contact. Just because I like fixing things I ordered the spare parts ($15 + $10 shipping) from DeWalt but I doubt the drill will see much use. I think the B&D; will do most things and when there is concrete I will use the Bosch. It's a shame since in general I like my DeWalt tools but the DW511 has been nothing but trouble. Would absolutely not recommend, especially if you only need one drill.",2,drill does not take abuse,1389484800,1,2014,Home and Tools,female,1,1,0,0.333333333,296,5
A24FKFGXYX8PUJ,irene,1,3,"I was unable to pull it out of package due to recent surgery. opened invoiceinclosed and see that I had ordered wrong removal tool, so put invoiceback into package and returned it for full credit.was told by vendor that it was used and it definitely was not by me, as I couldnot use it due to my surgery.  I could not even pull it from the envelope as it wasput in there very tight.He refuses to give me credit for it or make histerrible accusation of calling me a liar a fact by giving me the credit of evenwhat he offered for his mistake of selling used goods for new product.",1,"ordered wrong one, never used it",1391904000,2,2014,Home and Tools,female,1,1,0,0.333333333,111,6
A1L6259CUBFZZ2,melissa,1,3,"I was able to install this hinge ok, but you seriously need to be a rocket scientist to understand the directions. It's not good for someone who isn't good at putting things together. I was able to guess and fudge this thing into place.",3,works but is complicated,1391558400,2,2014,Home and Tools,female,1,1,0,0.333333333,44,4
A1BP35LCX3BJ43,ellen,1,2,"That's just what I needed it for, covered the Gazebo top perfectly, Now if Only California  would get some rain?????",5,Dry Top,1388534400,1,2014,Home and Tools,female,1,1,0,0.5,20,2
A3G4AFTLCCEJPD,jenna,1,2,It didn't stay on our faucet.  Numerous times I would go to turn on the sink and it would fall off and water would spray EVERYWHERE!,1,Returned it,1390867200,1,2014,Home and Tools,female,1,1,0,0.5,26,2
AMX401ARELG5F,maria,1,2,AFTER READING OTHER CUSTOMERS REVIEWS I THOUGHT THIS HEATER WILL HEAT UP MORE. WE HAVE IT IN THE BASEMENT AND WE CAN'T NOTICE THAT IS ON.,3,HEATER,1390348800,1,2014,Home and Tools,female,0.99,1,0,0.5,26,1
A31EJWFHPPBKJL,sheila,1,2,"This is perfect for the rainbow loom and bands. It fits the loom and hooks and a large selection of bands. Once the lid closes everything stays where it should. My daughter likes to be able to take the bins out when she's working on a project. She likes that she can dump everything out of a bin instead of fishing around in a compartment to grab the last few bands. A few of her friends have the official rainbow loom organizer, and this is far and away better. Plus its cheaper, so no brainer.",5,Rainbow Loom organizer,1388880000,1,2014,Home and Tools,female,1,1,0,0.5,95,3
A2DBOQZ4VEW21S,cynthia,1,2,It's bullet proof!  I am actually getting more work because I own this machine.  Yesterday it took a 5 hr job and turned it into a 2 hr job!  It's great and I am the envy of all.  Plus!  My back doesn't hurt and it's quieter then the Makita jack-hammer.,5,Worth its weight in gold!,1390694400,1,2014,Home and Tools,female,1,1,0,0.5,50,5
AC47B4NOT97XZ,heather,1,2,"Just buy the standard Wagner paint gun-  it will work way better, 1/5 the weight (this thing is a ton), and won't keep tripping your circuit or over heat and shut off.  I'm a huge BOSCH fan- from all of my hardware tools to my kitchen appliances.  But this one is a lemon.",2,Too expensive and minimal performance,1388880000,1,2014,Home and Tools,female,1,1,0,0.5,53,5
AK5M6IGKTU41T,jennifer,1,2,"I cannot believe of all companies Amazon actually shipped a light bulb--yes, a light bulb--in a thin manila envelope. I'm sure it left the warehouse intact, but it was broken somewhere along the way to my apartment.Not broken in half, mind you, but broken into a MILLION TINY PIECES that flew out of the envelope like shrapnel that immediately cut my fingers, flew down my shirt and embedded themselves into my toes as I tried to step back from the mess. Microscopic pieces also lay in wait for my child to step over like a booby trap across our floor, so I had to cordon off the area like a crime scene until I cleaned up all the pieces.I am outraged that such no forethought went into sending this product to me. This was not only extremely time consuming and worrisome to clean up to make sure every sliver of glass was picked up, but VERY dangerous. Shame on you, Amazon!",1,A broken and dangerous light bulb shipped to me!,1388793600,1,2014,Home and Tools,female,1,1,0,0.5,161,9
A2SET80OS4WHOO,patricia,2,4,"the phillips head screw driver is too large to disconnect the battery. poor thinking, a correct screw driver should be provided.",1,incorrect parts.,1390089600,1,2014,Home and Tools,female,1,1,0,0.5,21,2
A3CZIQISJY8KO3,rita,1,2,"My grandson chose this for his Christmas Wish List. I wish I'd read the reviews. The tip broke off, rendering it useless.We bought him a different kind of woodburner at a woodworking store.",1,Poor Quality,1392595200,2,2014,Home and Tools,female,1,1,0,0.5,33,2
A24V317F6FQOFH,tara,1,2,"I originally posted this as two-stars, and it got that low rating because the magnets weren't strong enough. I had to work hard to find a spot on the wall vent that would work. I didn't think it would, but eventually it stuck. And after a half-day, the heater stopped working, but that happens sometimes. I went to take off the vent to hit the reset button. That's when I discovered that it had melted! Melted! And my thermostat is set at 65, so it's not like the heater is on all day. It's about 55 here, and so it doesn't take long to heat a room. I'll be sending this back tomorrow. I only got it a couple days ago!I am pretty sure anyone saying anything positive about this thing is using it with a cold air vent. Or cold cash. Like they got paid to write it. It SUCKS. I took a picture of the melted thing (one day after installing it), but I haven't figured out how to post a picture.",1,It melted. And it would barely stick on in the first place.,1392163200,2,2014,Home and Tools,female,0.99,1,0,0.5,174,12
